datetime,wave_height_significant,wave_height_max,wave_period_upx,wave_period_peak,wave_direction,sea_temperature
2023-03-23 23:30:00,1.233,1.95,6.383,8.535,90.0,26.95
2023-03-24 00:00:00,1.262,2.02,6.756,8.907,99.0,26.95
2023-03-24 00:30:00,1.266,1.89,6.464,7.602,88.0,26.95
2023-03-24 01:00:00,1.187,1.71,6.594,8.44,91.0,26.9
2023-03-24 01:30:00,1.278,2.42,6.399,8.568,92.0,26.9
2023-03-24 02:00:00,1.15,1.88,6.052,8.161,88.0,26.9
2023-03-24 02:30:00,1.128,2.38,6.029,7.684,87.0,26.9
2023-03-24 03:00:00,1.119,1.94,5.867,7.788,90.0,26.9
2023-03-24 03:30:00,1.185,1.93,6.381,7.825,90.0,26.85
2023-03-24 04:00:00,1.255,2.18,6.295,7.552,83.0,26.85
2023-03-24 04:30:00,1.211,1.88,6.092,8.57,94.0,26.85
2023-03-24 05:00:00,1.237,2.0,6.375,7.344,90.0,26.8
2023-03-24 05:30:00,1.176,1.92,6.298,7.858,88.0,26.85
2023-03-24 06:00:00,1.123,1.76,5.951,7.475,92.0,26.8
2023-03-24 06:30:00,1.258,2.21,6.256,7.269,95.0,26.8
2023-03-24 07:00:00,1.142,1.9,6.059,7.283,90.0,26.8
2023-03-24 07:30:00,1.138,1.69,5.961,7.305,92.0,26.8
2023-03-24 08:00:00,1.082,1.64,5.78,7.292,94.0,26.8
2023-03-24 08:30:00,1.156,1.86,5.791,7.777,87.0,26.8
2023-03-24 09:00:00,1.223,2.12,5.896,7.811,88.0,26.85
2023-03-24 09:30:00,1.153,1.88,5.577,7.838,85.0,26.85
2023-03-24 10:00:00,1.089,1.9,5.405,7.788,87.0,26.9
2023-03-24 10:30:00,1.147,2.2,5.488,8.354,90.0,26.9
2023-03-24 11:00:00,1.092,1.93,5.783,7.194,87.0,26.95
2023-03-24 11:30:00,1.153,1.75,6.056,7.557,91.0,27.0
2023-03-24 12:00:00,1.094,1.93,5.874,8.919,99.0,27.15
2023-03-24 12:30:00,1.051,1.63,5.876,8.078,87.0,27.25
2023-03-24 13:00:00,0.988,1.72,5.764,8.533,95.0,27.25
2023-03-24 13:30:00,1.13,2.21,6.268,7.895,95.0,27.35
2023-03-24 14:00:00,1.037,1.69,5.979,7.571,98.0,27.4
2023-03-24 14:30:00,1.008,1.6,6.092,7.79,94.0,27.35
2023-03-24 15:00:00,0.987,1.75,5.938,9.35,95.0,27.35
2023-03-24 15:30:00,1.037,1.82,5.793,7.81,99.0,27.3
2023-03-24 16:00:00,1.002,1.4,5.661,7.009,91.0,27.25
2023-03-24 16:30:00,0.955,1.6,5.422,7.61,97.0,27.2
2023-03-24 17:00:00,0.957,1.48,5.311,9.285,94.0,27.2
2023-03-24 17:30:00,1.007,1.56,5.382,9.173,102.0,27.15
2023-03-24 18:00:00,0.991,1.72,5.289,9.269,105.0,27.1
2023-03-24 18:30:00,0.978,1.63,5.231,8.239,106.0,27.05
2023-03-24 19:00:00,1.016,1.82,5.481,8.912,108.0,27.05
2023-03-24 19:30:00,0.965,1.63,5.204,8.912,99.0,27.05
2023-03-24 20:00:00,0.987,1.98,5.269,8.186,101.0,27.05
2023-03-24 20:30:00,1.012,1.54,5.357,9.017,92.0,27.0
2023-03-24 21:00:00,0.964,1.58,5.349,8.594,98.0,27.0
2023-03-24 21:30:00,0.968,1.38,5.572,7.832,94.0,27.0
2023-03-24 22:00:00,1.026,1.75,5.769,8.836,91.0,27.0
2023-03-24 22:30:00,0.992,1.69,5.509,7.821,87.0,27.0
2023-03-24 23:00:00,0.932,1.75,5.485,8.757,98.0,26.95
2023-03-24 23:30:00,0.906,1.29,5.372,7.848,105.0,26.95
2023-03-25 00:00:00,0.924,1.46,5.621,8.527,99.0,26.95
2023-03-25 00:30:00,0.988,1.71,5.543,7.858,99.0,26.95
2023-03-25 01:00:00,0.979,1.85,5.746,8.481,94.0,26.95
2023-03-25 01:30:00,0.936,1.48,5.677,6.624,98.0,26.9
2023-03-25 02:00:00,1.001,2.04,6.062,7.326,102.0,26.95
2023-03-25 02:30:00,1.067,1.98,6.188,7.967,92.0,26.95
2023-03-25 03:00:00,0.983,1.55,6.071,7.994,91.0,26.95
2023-03-25 03:30:00,0.977,1.74,6.209,7.596,94.0,26.95
2023-03-25 04:00:00,0.976,1.74,5.936,7.513,90.0,26.9
2023-03-25 04:30:00,0.969,1.95,6.139,7.526,90.0,26.95
2023-03-25 05:00:00,0.99,1.71,6.453,8.028,78.0,26.9
2023-03-25 05:30:00,1.025,1.76,6.322,8.881,87.0,26.9
2023-03-25 06:00:00,0.911,1.61,5.993,8.607,99.0,26.9
2023-03-25 06:30:00,1.039,1.97,5.871,8.452,92.0,26.9
2023-03-25 07:00:00,0.983,1.66,6.374,8.805,95.0,26.9
2023-03-25 07:30:00,0.993,1.88,6.177,7.562,92.0,26.9
2023-03-25 08:00:00,0.912,1.44,6.181,7.986,90.0,26.9
2023-03-25 08:30:00,0.912,1.59,6.08,7.834,92.0,26.95
2023-03-25 09:00:00,0.99,1.73,6.286,8.931,83.0,27.0
2023-03-25 09:30:00,0.923,1.83,6.481,7.024,94.0,27.1
2023-03-25 10:00:00,0.972,1.49,6.346,7.271,104.0,27.2
2023-03-25 10:30:00,0.95,1.61,6.367,7.4,87.0,27.4
2023-03-25 11:00:00,0.9,2.0,6.177,7.532,90.0,27.75
2023-03-25 11:30:00,0.881,1.35,6.01,8.491,90.0,27.9
2023-03-25 12:00:00,0.907,1.56,6.096,8.383,102.0,28.1
2023-03-25 12:30:00,0.847,1.37,6.012,8.534,97.0,28.2
2023-03-25 13:00:00,0.847,1.27,5.964,8.179,95.0,27.65
2023-03-25 13:30:00,0.858,1.53,6.084,8.873,88.0,27.9
2023-03-25 14:00:00,0.84,1.6,6.258,7.805,97.0,28.0
2023-03-25 14:30:00,0.868,1.35,6.055,7.951,95.0,27.8
2023-03-25 15:00:00,0.871,1.45,6.034,8.032,106.0,28.05
2023-03-25 15:30:00,0.833,1.36,5.825,8.138,91.0,27.75
2023-03-25 16:00:00,0.806,1.23,5.82,7.867,98.0,27.75
2023-03-25 16:30:00,0.758,1.16,5.702,8.561,97.0,27.65
2023-03-25 17:00:00,0.805,1.32,5.427,8.443,98.0,27.45
2023-03-25 17:30:00,0.842,1.44,5.765,8.814,97.0,27.35
2023-03-25 18:00:00,0.805,1.44,5.389,7.827,92.0,27.3
2023-03-25 18:30:00,0.776,1.28,5.332,8.535,104.0,27.25
2023-03-25 19:00:00,0.871,1.4,5.515,7.921,97.0,27.2
2023-03-25 19:30:00,0.877,1.43,5.643,8.824,101.0,27.2
2023-03-25 20:00:00,0.845,1.62,5.85,8.236,98.0,27.2
2023-03-25 20:30:00,0.852,1.58,5.645,7.887,91.0,27.25
2023-03-25 21:00:00,0.809,1.36,5.458,7.272,91.0,27.2
2023-03-25 21:30:00,0.926,1.37,6.092,7.82,90.0,27.2
2023-03-25 22:00:00,0.883,1.39,5.974,8.424,92.0,27.25
2023-03-25 22:30:00,0.846,1.32,5.965,8.183,98.0,27.25
2023-03-25 23:00:00,0.848,1.23,6.071,7.573,95.0,27.25
2023-03-25 23:30:00,0.883,1.4,6.43,8.474,99.0,27.25
2023-03-26 00:00:00,0.842,1.47,5.849,7.551,99.0,27.25
2023-03-26 00:30:00,0.91,1.5,5.989,8.237,92.0,27.2
2023-03-26 01:00:00,0.91,1.64,6.017,8.485,91.0,27.2
2023-03-26 01:30:00,0.868,1.47,6.058,8.862,90.0,27.2
2023-03-26 02:00:00,0.883,1.37,6.113,7.307,94.0,27.2
2023-03-26 02:30:00,0.771,1.34,5.83,8.754,95.0,27.15
2023-03-26 03:00:00,0.888,1.36,6.383,8.461,91.0,27.15
2023-03-26 03:30:00,0.865,1.47,6.23,8.739,99.0,27.15
2023-03-26 04:00:00,0.84,1.27,6.108,8.132,92.0,27.1
2023-03-26 04:30:00,0.851,1.42,6.402,8.133,90.0,27.1
2023-03-26 05:00:00,0.828,1.45,6.33,7.051,85.0,27.05
2023-03-26 05:30:00,0.854,1.42,6.188,7.517,87.0,27.05
2023-03-26 06:00:00,0.834,1.39,5.765,8.53,87.0,27.05
2023-03-26 06:30:00,0.905,1.41,5.806,7.785,84.0,27.0
2023-03-26 07:00:00,0.905,1.58,6.26,7.886,78.0,27.0
2023-03-26 07:30:00,0.844,1.39,5.92,8.544,83.0,27.0
2023-03-26 08:00:00,0.855,1.51,5.943,7.81,77.0,27.0
2023-03-26 08:30:00,0.894,1.5,6.21,7.75,87.0,27.05
2023-03-26 09:00:00,0.849,1.36,6.109,7.594,75.0,27.05
2023-03-26 09:30:00,0.912,1.39,6.299,8.177,81.0,27.1
2023-03-26 10:00:00,0.866,1.81,6.216,7.23,88.0,27.2
2023-03-26 10:30:00,0.809,1.27,5.966,8.843,80.0,27.2
2023-03-26 11:00:00,0.788,1.36,5.747,7.631,85.0,27.3
2023-03-26 11:30:00,0.917,1.5,5.961,9.221,78.0,27.3
2023-03-26 12:00:00,0.863,1.33,5.924,8.923,83.0,27.35
2023-03-26 12:30:00,0.982,1.89,6.223,7.855,92.0,27.4
2023-03-26 13:00:00,0.894,1.6,6.066,8.549,87.0,27.45
2023-03-26 13:30:00,0.874,1.36,5.845,9.158,87.0,27.5
2023-03-26 14:00:00,0.874,1.35,6.098,8.588,91.0,27.5
2023-03-26 14:30:00,0.804,1.42,5.555,8.496,87.0,27.5
2023-03-26 15:00:00,0.858,1.3,6.074,7.899,83.0,27.45
2023-03-26 15:30:00,0.8,1.33,5.921,9.235,97.0,27.45
2023-03-26 16:00:00,0.851,1.73,5.87,8.439,102.0,27.45
2023-03-26 16:30:00,0.838,1.35,6.014,8.202,88.0,27.4
2023-03-26 17:00:00,0.891,1.47,6.157,9.283,88.0,27.4
2023-03-26 17:30:00,0.868,1.52,5.969,8.119,88.0,27.45
2023-03-26 18:00:00,0.831,1.4,6.088,12.938,109.0,27.45
2023-03-26 18:30:00,0.894,1.25,6.136,9.599,97.0,27.45
2023-03-26 19:00:00,0.826,1.44,5.663,8.563,88.0,27.45
2023-03-26 19:30:00,0.855,1.41,5.652,7.968,90.0,27.35
2023-03-26 20:00:00,0.918,1.42,5.845,7.896,95.0,27.35
2023-03-26 20:30:00,0.901,1.71,5.524,9.031,87.0,27.3
2023-03-26 21:00:00,0.878,1.6,5.123,9.289,99.0,27.3
2023-03-26 21:30:00,0.877,1.54,5.613,8.705,99.0,27.3
2023-03-26 22:00:00,0.921,1.42,5.55,9.319,133.0,27.25
2023-03-26 22:30:00,0.861,1.56,5.538,9.488,99.0,27.25
2023-03-26 23:00:00,0.949,1.87,5.824,10.304,104.0,27.25
2023-03-26 23:30:00,0.878,1.41,5.454,11.502,122.0,27.25
2023-03-27 00:00:00,0.905,1.51,5.393,9.38,102.0,27.25
2023-03-27 00:30:00,0.893,1.51,5.537,8.865,104.0,27.2
2023-03-27 01:00:00,0.938,1.56,5.855,9.246,95.0,27.25
2023-03-27 01:30:00,0.857,1.49,5.541,12.855,102.0,27.2
2023-03-27 02:00:00,0.884,1.43,5.794,10.072,116.0,27.2
2023-03-27 02:30:00,0.823,1.52,5.431,9.323,105.0,27.2
2023-03-27 03:00:00,0.908,1.56,5.752,9.031,99.0,27.2
2023-03-27 03:30:00,0.948,1.63,6.132,8.609,116.0,27.15
2023-03-27 04:00:00,0.904,1.74,5.754,11.37,98.0,27.15
2023-03-27 04:30:00,0.932,1.48,6.137,10.287,90.0,27.15
2023-03-27 05:00:00,0.851,1.41,5.946,8.9,94.0,27.15
2023-03-27 05:30:00,0.918,1.43,6.364,12.901,97.0,27.15
2023-03-27 06:00:00,0.965,1.65,6.424,9.799,108.0,27.15
2023-03-27 06:30:00,0.947,1.7,6.532,9.636,98.0,27.15
2023-03-27 07:00:00,0.95,1.65,6.629,9.63,92.0,27.15
2023-03-27 07:30:00,0.944,1.49,6.601,9.498,88.0,27.15
2023-03-27 08:00:00,0.953,1.53,6.982,9.645,87.0,27.15
2023-03-27 08:30:00,0.908,1.48,6.312,9.717,97.0,27.2
2023-03-27 09:00:00,0.938,1.42,6.499,8.986,92.0,27.2
2023-03-27 09:30:00,0.894,1.41,6.594,13.053,94.0,27.3
2023-03-27 10:00:00,0.901,1.49,7.176,12.891,94.0,27.4
2023-03-27 10:30:00,0.977,1.61,7.009,9.717,113.0,27.6
2023-03-27 11:00:00,0.926,1.48,7.067,9.774,94.0,27.8
2023-03-27 11:30:00,0.918,1.51,7.007,9.422,112.0,28.0
2023-03-27 12:00:00,0.897,1.58,6.899,9.387,105.0,28.1
2023-03-27 12:30:00,0.884,1.37,6.997,10.213,94.0,28.45
2023-03-27 13:00:00,0.934,1.45,7.01,12.827,99.0,28.1
2023-03-27 13:30:00,1.055,1.69,6.969,10.241,95.0,28.0
2023-03-27 14:00:00,1.008,1.57,7.255,12.736,109.0,27.9
2023-03-27 14:30:00,1.022,1.56,7.098,12.795,105.0,27.75
2023-03-27 15:00:00,1.025,1.7,6.825,12.248,113.0,27.65
2023-03-27 15:30:00,0.969,1.84,6.474,9.426,106.0,27.6
2023-03-27 16:00:00,1.005,1.53,6.468,12.257,98.0,27.65
2023-03-27 16:30:00,0.954,1.47,6.216,9.446,104.0,27.6
2023-03-27 17:00:00,1.081,1.76,6.364,12.76,112.0,27.5
2023-03-27 17:30:00,1.057,1.61,6.277,11.563,111.0,27.45
2023-03-27 18:00:00,1.102,1.85,6.305,9.301,113.0,27.4
2023-03-27 18:30:00,1.056,1.85,5.913,11.475,112.0,27.3
2023-03-27 19:00:00,1.015,1.83,5.551,9.713,99.0,27.2
2023-03-27 19:30:00,1.057,1.88,6.055,12.499,108.0,27.2
2023-03-27 20:00:00,1.108,1.74,5.835,9.424,122.0,27.15
2023-03-27 20:30:00,1.104,1.88,6.075,9.779,111.0,27.1
2023-03-27 21:00:00,1.113,1.79,5.975,9.279,101.0,27.1
2023-03-27 21:30:00,1.074,1.65,6.22,12.088,118.0,27.1
2023-03-27 22:00:00,1.089,1.76,6.109,9.246,118.0,27.05
2023-03-27 22:30:00,1.102,1.98,6.541,9.413,108.0,27.05
2023-03-27 23:00:00,1.093,1.95,6.828,12.282,109.0,27.05
2023-03-27 23:30:00,1.172,2.06,7.35,12.134,101.0,27.05
2023-03-28 00:00:00,1.064,2.04,6.751,9.303,113.0,27.05
2023-03-28 00:30:00,1.132,1.64,7.059,12.084,109.0,27.05
2023-03-28 01:00:00,1.062,1.89,7.079,12.106,111.0,27.0
2023-03-28 01:30:00,1.109,1.85,6.988,12.124,102.0,27.0
2023-03-28 02:00:00,1.113,2.26,7.167,8.904,116.0,26.95
2023-03-28 02:30:00,1.087,1.56,7.412,12.836,111.0,26.95
2023-03-28 03:00:00,1.168,2.36,7.422,9.812,115.0,26.9
2023-03-28 03:30:00,1.06,1.79,7.719,11.468,112.0,26.95
2023-03-28 04:00:00,1.116,1.82,7.745,9.299,98.0,26.95
2023-03-28 04:30:00,1.042,1.99,7.259,12.697,112.0,26.95
2023-03-28 05:00:00,1.024,2.04,7.496,12.148,113.0,26.95
2023-03-28 05:30:00,1.027,1.46,7.103,12.55,106.0,26.95
2023-03-28 06:00:00,1.073,1.56,7.181,12.312,106.0,26.95
2023-03-28 06:30:00,1.098,1.69,7.054,12.032,105.0,26.95
2023-03-28 07:00:00,0.961,1.81,6.89,11.452,102.0,26.95
2023-03-28 07:30:00,0.938,1.61,7.244,10.193,102.0,26.95
2023-03-28 08:00:00,0.996,2.14,7.582,11.971,119.0,26.95
2023-03-28 08:30:00,0.949,1.46,7.094,11.073,104.0,27.0
2023-03-28 09:00:00,0.999,1.89,7.206,9.325,106.0,27.0
2023-03-28 09:30:00,1.081,1.86,7.363,12.019,104.0,27.05
2023-03-28 10:00:00,1.068,1.69,7.509,11.706,99.0,27.1
2023-03-28 10:30:00,0.896,1.66,7.253,9.279,111.0,27.1
2023-03-28 11:00:00,1.026,1.71,7.057,8.965,94.0,27.15
2023-03-28 11:30:00,0.946,1.91,6.477,11.59,99.0,27.2
2023-03-28 12:00:00,0.914,1.51,6.345,11.233,101.0,27.25
2023-03-28 12:30:00,0.975,1.45,6.88,12.134,108.0,27.25
2023-03-28 13:00:00,0.947,1.74,6.805,12.031,104.0,27.25
2023-03-28 13:30:00,0.959,1.41,7.12,9.304,106.0,27.25
2023-03-28 14:00:00,0.93,1.98,7.004,11.58,95.0,27.3
2023-03-28 14:30:00,0.913,1.56,6.706,12.219,95.0,27.35
2023-03-28 15:00:00,0.953,1.5,6.271,12.646,105.0,27.35
2023-03-28 15:30:00,0.945,1.62,6.472,12.567,106.0,27.35
2023-03-28 16:00:00,0.972,1.54,6.296,12.16,115.0,27.35
2023-03-28 16:30:00,0.922,1.66,6.055,12.926,115.0,27.3
2023-03-28 17:00:00,0.922,1.54,6.387,11.198,105.0,27.25
2023-03-28 17:30:00,0.99,2.17,6.537,11.618,111.0,27.2
2023-03-28 18:00:00,0.945,1.64,6.165,11.479,108.0,27.2
2023-03-28 18:30:00,0.958,1.97,6.321,11.875,97.0,27.15
2023-03-28 19:00:00,0.909,1.54,6.258,12.105,106.0,27.15
2023-03-28 19:30:00,0.98,1.72,6.518,10.863,116.0,27.15
2023-03-28 20:00:00,0.912,1.49,6.644,11.842,115.0,27.1
2023-03-28 20:30:00,0.868,1.37,6.107,11.696,104.0,27.05
2023-03-28 21:00:00,1.021,1.83,6.335,11.44,106.0,27.15
2023-03-28 21:30:00,0.974,1.7,6.156,12.005,109.0,27.1
2023-03-28 22:00:00,0.91,1.52,5.758,9.681,123.0,27.1
2023-03-28 22:30:00,0.992,1.61,6.128,11.905,115.0,27.1
2023-03-28 23:00:00,1.014,1.65,6.686,7.88,119.0,27.1
2023-03-28 23:30:00,1.004,2.01,6.68,8.833,90.0,27.1
2023-03-29 00:00:00,0.95,1.63,6.404,11.449,113.0,27.1
2023-03-29 00:30:00,0.937,1.5,6.508,11.389,115.0,27.15
2023-03-29 01:00:00,1.009,1.68,6.926,11.581,108.0,27.2
2023-03-29 01:30:00,0.966,1.55,6.709,12.047,105.0,27.25
2023-03-29 02:00:00,0.908,1.46,6.239,11.462,105.0,27.3
2023-03-29 02:30:00,0.956,1.49,6.81,11.39,94.0,27.3
2023-03-29 03:00:00,0.951,1.89,6.997,8.365,101.0,27.3
2023-03-29 03:30:00,0.879,1.42,6.187,7.869,118.0,27.35
2023-03-29 04:00:00,0.931,2.05,6.673,11.548,94.0,27.35
2023-03-29 04:30:00,0.946,1.84,6.437,9.287,99.0,27.4
2023-03-29 05:00:00,0.949,1.64,6.48,9.283,98.0,27.35
2023-03-29 05:30:00,0.941,1.86,6.355,8.871,87.0,27.35
2023-03-29 06:00:00,0.88,1.47,6.635,10.935,85.0,27.3
2023-03-29 06:30:00,0.855,1.53,6.105,11.488,104.0,27.3
2023-03-29 07:00:00,0.828,1.44,5.874,8.549,99.0,27.3
2023-03-29 07:30:00,0.905,2.0,6.045,11.534,99.0,27.3
2023-03-29 08:00:00,0.845,1.41,6.134,12.838,95.0,27.3
2023-03-29 08:30:00,0.874,1.63,6.497,12.692,90.0,27.3
2023-03-29 09:00:00,0.856,1.52,5.855,11.484,111.0,27.3
2023-03-29 09:30:00,0.872,1.37,6.245,9.333,95.0,27.35
2023-03-29 10:00:00,0.836,1.53,5.745,12.133,111.0,27.4
2023-03-29 10:30:00,0.882,1.53,6.384,11.402,98.0,27.35
2023-03-29 11:00:00,0.914,1.43,6.382,11.589,85.0,27.35
2023-03-29 11:30:00,0.915,1.63,6.692,8.614,90.0,27.4
2023-03-29 12:00:00,0.851,1.34,6.463,12.844,91.0,27.45
2023-03-29 12:30:00,0.816,1.3,6.095,11.882,101.0,27.35
2023-03-29 13:00:00,0.872,1.62,6.479,9.851,104.0,27.3
2023-03-29 13:30:00,0.886,1.64,6.567,12.071,118.0,27.25
2023-03-29 14:00:00,0.802,1.39,5.914,12.187,94.0,27.2
2023-03-29 14:30:00,0.856,1.39,6.156,11.675,106.0,27.25
2023-03-29 15:00:00,0.796,1.39,6.205,11.949,105.0,27.2
2023-03-29 15:30:00,0.777,1.17,6.348,11.458,113.0,27.2
2023-03-29 16:00:00,0.8,1.38,5.727,12.266,105.0,27.2
2023-03-29 16:30:00,0.763,1.23,5.636,12.526,122.0,27.2
2023-03-29 17:00:00,0.828,1.19,6.02,12.22,125.0,27.15
2023-03-29 17:30:00,0.845,1.58,5.655,13.049,105.0,27.15
2023-03-29 18:00:00,0.777,1.51,5.042,10.96,106.0,27.15
2023-03-29 18:30:00,0.824,1.35,5.027,11.394,108.0,27.1
2023-03-29 19:00:00,0.775,1.37,4.978,11.52,109.0,27.1
2023-03-29 19:30:00,0.755,1.38,4.983,12.134,105.0,27.1
2023-03-29 20:00:00,0.767,1.37,5.111,11.676,122.0,27.05
2023-03-29 20:30:00,0.796,1.54,4.923,11.424,119.0,27.05
2023-03-29 21:00:00,0.834,1.35,5.104,11.586,123.0,27.05
2023-03-29 21:30:00,0.831,1.5,5.221,13.443,108.0,27.05
2023-03-29 22:00:00,0.88,1.5,5.405,10.896,123.0,27.05
2023-03-29 22:30:00,0.824,1.52,4.922,11.18,105.0,27.0
2023-03-29 23:00:00,0.9,1.5,5.306,12.8,119.0,27.0
2023-03-29 23:30:00,0.83,1.56,4.693,10.814,106.0,27.0
2023-03-30 00:00:00,0.846,1.57,4.704,12.182,129.0,27.0
2023-03-30 00:30:00,0.88,1.36,4.976,12.179,125.0,26.95
2023-03-30 01:00:00,0.856,1.54,5.03,11.443,112.0,26.95
2023-03-30 01:30:00,0.849,1.36,4.814,8.167,118.0,26.95
2023-03-30 02:00:00,0.862,1.68,4.752,10.862,125.0,26.95
2023-03-30 02:30:00,0.829,1.4,4.881,12.866,99.0,26.9
2023-03-30 03:00:00,0.9,1.37,5.063,11.55,105.0,26.9
2023-03-30 03:30:00,0.849,1.43,4.765,11.917,101.0,26.9
2023-03-30 04:00:00,0.861,1.63,4.665,11.196,104.0,26.9
2023-03-30 04:30:00,0.829,1.43,4.926,11.377,95.0,26.9
2023-03-30 05:00:00,0.814,1.7,4.654,11.68,102.0,26.9
2023-03-30 05:30:00,0.766,1.29,4.492,11.064,102.0,26.85
2023-03-30 06:00:00,0.821,1.6,5.003,11.071,97.0,26.8
2023-03-30 06:30:00,0.772,1.26,5.046,12.043,105.0,26.8
2023-03-30 07:00:00,0.785,1.16,5.624,13.626,111.0,26.8
2023-03-30 07:30:00,0.767,1.42,5.617,12.902,102.0,26.75
2023-03-30 08:00:00,0.769,1.22,5.858,11.582,120.0,26.8
2023-03-30 08:30:00,0.719,1.19,5.564,12.974,116.0,26.8
2023-03-30 09:00:00,0.751,1.41,5.763,12.35,120.0,26.8
2023-03-30 09:30:00,0.745,1.34,5.537,11.526,92.0,26.8
2023-03-30 10:00:00,0.755,1.3,5.43,12.285,123.0,26.8
2023-03-30 10:30:00,0.768,1.23,5.423,12.75,118.0,26.85
2023-03-30 11:00:00,0.762,1.44,5.196,13.07,115.0,26.85
2023-03-30 11:30:00,0.678,1.09,5.036,10.384,119.0,26.85
2023-03-30 12:00:00,0.656,1.07,5.122,12.191,113.0,26.85
2023-03-30 12:30:00,0.655,1.26,5.627,12.209,111.0,26.75
2023-03-30 13:00:00,0.662,1.07,5.559,12.855,118.0,26.8
2023-03-30 13:30:00,0.695,1.12,5.704,12.992,118.0,26.85
2023-03-30 14:00:00,0.657,1.06,5.643,11.538,106.0,26.95
2023-03-30 14:30:00,0.67,0.95,6.148,11.438,108.0,27.05
2023-03-30 15:00:00,0.692,1.18,6.1,11.806,112.0,27.0
2023-03-30 15:30:00,0.674,1.21,6.034,11.415,105.0,27.05
2023-03-30 16:00:00,0.674,1.1,6.074,12.452,98.0,27.05
2023-03-30 16:30:00,0.675,1.1,6.312,10.859,109.0,27.0
2023-03-30 17:00:00,0.663,1.0,5.848,12.551,112.0,27.0
2023-03-30 17:30:00,0.681,1.2,5.344,12.954,120.0,26.95
2023-03-30 18:00:00,0.582,0.92,4.822,11.531,126.0,26.9
2023-03-30 18:30:00,0.595,1.13,4.964,10.819,120.0,26.85
2023-03-30 19:00:00,0.592,0.97,4.927,11.507,118.0,26.85
2023-03-30 19:30:00,0.603,1.46,5.055,11.425,122.0,26.8
2023-03-30 20:00:00,0.616,1.19,4.904,12.058,112.0,26.8
2023-03-30 20:30:00,0.633,1.28,5.318,12.833,116.0,26.75
2023-03-30 21:00:00,0.654,1.24,5.532,12.078,125.0,26.75
2023-03-30 21:30:00,0.681,1.08,6.219,12.856,120.0,26.7
2023-03-30 22:00:00,0.607,0.98,5.854,12.627,119.0,26.7
2023-03-30 22:30:00,0.64,1.15,6.632,11.731,122.0,26.65
2023-03-30 23:00:00,0.578,1.23,6.069,13.703,119.0,26.65
2023-03-30 23:30:00,0.584,1.08,5.27,11.514,120.0,26.65
2023-03-31 00:00:00,0.601,1.11,5.175,11.91,101.0,26.6
2023-03-31 00:30:00,0.586,1.07,4.716,11.494,108.0,26.6
2023-03-31 01:00:00,0.608,1.04,4.96,10.885,120.0,26.55
2023-03-31 01:30:00,0.68,1.22,4.865,10.279,97.0,26.45
2023-03-31 02:00:00,0.62,1.15,5.58,10.788,113.0,26.4
2023-03-31 02:30:00,0.649,1.16,5.671,10.294,113.0,26.4
2023-03-31 03:00:00,0.604,0.96,5.572,12.042,112.0,26.35
2023-03-31 03:30:00,0.697,1.03,5.981,12.045,108.0,26.3
2023-03-31 04:00:00,0.659,1.05,6.187,12.983,119.0,26.3
2023-03-31 04:30:00,0.676,1.14,6.958,12.927,125.0,26.35
2023-03-31 05:00:00,0.651,1.13,6.707,12.289,112.0,26.35
2023-03-31 05:30:00,0.642,0.98,7.685,11.511,116.0,26.3
2023-03-31 06:00:00,0.615,0.91,7.562,11.694,102.0,26.3
2023-03-31 06:30:00,0.594,1.07,7.409,11.664,115.0,26.25
2023-03-31 07:00:00,0.609,1.0,7.208,10.292,116.0,26.25
2023-03-31 07:30:00,0.589,1.03,7.259,11.897,115.0,26.25
2023-03-31 08:00:00,0.525,1.09,6.359,12.804,118.0,26.2
2023-03-31 08:30:00,0.554,0.96,5.612,11.649,115.0,26.2
2023-03-31 09:00:00,0.583,1.0,5.458,12.204,109.0,26.25
2023-03-31 09:30:00,0.578,1.05,5.015,11.011,113.0,26.25
2023-03-31 10:00:00,0.622,1.33,5.076,10.531,120.0,26.3
2023-03-31 10:30:00,0.581,1.26,4.502,11.921,101.0,26.3
2023-03-31 11:00:00,0.611,0.98,4.577,12.011,122.0,26.3
2023-03-31 11:30:00,0.6,1.19,4.364,10.855,97.0,26.3
2023-03-31 12:00:00,0.639,1.04,4.335,10.849,98.0,26.35
2023-03-31 12:30:00,0.645,1.08,4.59,11.667,105.0,26.35
2023-03-31 13:00:00,0.622,1.01,4.78,10.748,111.0,26.4
2023-03-31 13:30:00,0.629,0.95,5.145,12.884,106.0,26.25
2023-03-31 14:00:00,0.636,1.19,4.844,7.84,108.0,26.25
2023-03-31 14:30:00,0.666,1.12,5.344,7.287,108.0,26.25
2023-03-31 15:00:00,0.733,1.07,5.863,12.088,113.0,26.25
2023-03-31 15:30:00,0.701,1.06,5.912,10.899,115.0,26.25
2023-03-31 16:00:00,0.738,1.15,6.474,12.691,115.0,26.25
2023-03-31 16:30:00,0.723,1.26,5.95,12.24,118.0,26.15
2023-03-31 17:00:00,0.775,1.55,5.917,12.057,118.0,26.05
2023-03-31 17:30:00,0.851,1.6,5.975,12.886,113.0,26.05
2023-03-31 18:00:00,0.799,1.27,6.079,11.374,123.0,26.15
2023-03-31 18:30:00,0.847,1.38,5.978,13.662,139.0,26.2
2023-03-31 19:00:00,0.807,1.45,5.769,5.776,116.0,26.25
2023-03-31 19:30:00,0.841,1.7,6.348,12.369,113.0,26.25
